book_id,page_id,ref:,Ref_context
2,115,(^٤),ينظر: شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٢٣). ومن هنا يثور إشكال تعدد الروايات غير المنصوصة في مذهب أحمد؛ إذ يرجع ذلك إلى توسع الحنابلة في إطلاق الرواية على أقوال الأصحاب، حتى جرى بذلك عرفهم، فما لم يتبعوا فيه من الروايات بأن أحمد نص عليه أو أنها رواية منصوصة ونحو ذلك مما يدخل في مادة النص؛ فليس هو من قول أحمد، ولذلك ذكر ابن قدامة - كما في المقنع - كون الظاهر من الرواية في هذا القول أنها من قول ابن حامد، وكان من قول محمد بن عبد الوهاب: أكثر الإقناع والمنتهى مخالف لمذهب أحمد ونصه؛ يعرف ذلك من عرفه ا. هـ ينظر: شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٢٣). ابن قاسم: الدرر السنية في الأجوبة النجدية (١/ ٤٥).
2,115,(^٥),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٢٤). شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٢٣).
2,115,(^٦),ينظر: الميداني: المصدر السابق، (٤/ ٨٥).
2,115,(^٧),ينظر: المرداوي: المصدر السابق، (٢٤/ ٢٢٤).
2,115,(^٨),ينظر: القرافي: المصدر السابق، (٤/ ٢٧٠). الحطاب: المصدر السابق، (٤/ ٥٧٥).
2,115,(^٩),"ينظر: الحطاب: المصدر السابق، (٤/ ٥٧٥ - ٥٧٦)، وقيد ابن هارون من المالكية هذا القول - مستدركا على ابن الحاجب إطلاق الخلاف فيه عندهم - بما إذا كانت لم تبلغ حد الوطء؛ فأما إن بلغته لم يشترط، وصوبه ابن عرفة، واعتذر لابن الحاجب أنه قد تبع في حكاية الأقوال عند المالكية ابن بشير وابن شأس، ووهمه.
ينظر: الحطاب: المصدر السابق، (٤/ ٥٧٦)."
2,116,(^١),ينظر: النووي: المصدر السابق، (٩/ ٣، ٩).
2,116,(^٢),ينظر: النووي: المصدر السابق، (٩/ ٤).
2,116,(^٣),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٢٤). شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٢٣). البهوتي: المصدر السابق، (١٣/ ٨٢).
2,116,(^٤),ينظر: شمس الدين ابن مفلح: المصدر السابق، (٩/ ٢٨٠). المرداوي: المصدر السابق، (٢٤/ ٢٢٤).
2,116,(^٥),ينظر: المرداوي: المصدر السابق، (٢٤/ ٢٢٤).
2,116,(^٦),ينظر: الجصاص: شرح مختصر الطحاوي (٥/ ٢٧٨). الميداني: المصدر السابق، (٤/ ٨٥). الحطاب: المصدر السابق، (٤/ ٥٧٦). ابن قدامة: المصدر السابق، (١١/ ٣٢٤). شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٢٣).
2,116,(^٧),تقدم تخريجه عند الضابط الثامن من المبحث الثالث في التمهيد.
2,116,(^٨),تقدم تخريجه عند الضابط الخامس من المبحث الثالث في التمهيد.
2,116,(^٩),ينظر: الجصاص: المصدر السابق، (٥/ ٢٧٨). الحطاب: المصدر السابق، (٤/ ٥٧٦).
2,117,(^١),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٢٤). شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٢٣). د. عادل الصاوي: المصدر السابق، (ص ٤٢٤).
2,117,(^٢),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٢٤). شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٢٣).
2,117,(^٣),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٢٤). شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٢٣).
2,117,(^٤),ينظر: الشافعي: المصدر السابق، (٦/ ٨٥).
2,117,(^٥),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٢٤). شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٢٣).
2,117,(^٦),الميداني: المصدر السابق، (٤/ ٨٥).
2,117,(^٧),ينظر: الحطاب: المصدر السابق، (٤/ ٥٧٦).
2,117,(^٨),ينظر: النووي: المصدر السابق، (٩/ ٣).
2,117,(^٩),ينظر: النووي: المصدر السابق، (٩/ ٩).
2,118,(^١),ينظر: النووي: المصدر السابق، (٩/ ١٦).
2,118,(^٢),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٢٤). شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٢٣). البهوتي: المصدر السابق، (١٣/ ٨٢).
2,118,(^٣),بالراء المهملة، والنشر بمعنى الإحياء، وكذلك (أنشز). ينظر: الفيومي: المصدر السابق، (ص ٨٣١).
2,118,(^٤),ينظر: المرداوي: المصدر السابق، (٢٤/ ٢٢٤). البهوتي: المصدر السابق، (١٣/ ٨٢).
2,118,(^٥),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٢٤).
2,119,(^١),ينظر: الضابط الثامن من المبحث الثالث في تمهيد هذا البحث.
2,119,(^٢),عبد الله بن عثمان آل نجران التويجري: فتاوى وتقريرات علمية من دروس سماحة الشيخ عبد العزيز بن باز (ص ٤٦١).
2,119,(^٣),ينظر: ابن عابدين: المصدر السابق، (٤/ ٤١١).
2,119,(^٤),ينظر: ابن عابدين: المصدر السابق، (٤/ ٤١١).
2,119,(^٥),ينظر: الشافعي: المصدر السابق، (٦/ ٨٥).
2,119,(^٦),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٢٤). شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٢٣). البهوتي: المصدر السابق، (١٣/ ٨٢).
2,120,(^١),ينظر: الشافعي: المصدر السابق، (٦/ ٨٥).
2,120,(^٢),ابن عابدين: المصدر السابق، (٤/ ٤١١، ٤١٦).
2,120,(^٣),ينظر: النووي: المصدر السابق، (٩/ ١٩).
2,120,(^٤),ينظر: القرافي: المصدر السابق، (٤/ ٢٨٠).
2,120,(^٥),ينظر: الشافعي: المصدر السابق، (٦/ ٨٧).
2,120,(^٦),ينظر: النووي: المصدر السابق، (٩/ ١٩).
2,120,(^٧),ينظر: محمد الشويعر: المصدر السابق، (٢٣/ ٢٣٢).
2,121,(^١),ينظر: النووي: المصدر السابق، (٩/ ١٩).
2,121,(^٢),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣١٧ - ٣٢١). شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢١٤ - ٢١٥، ٢٢٣).
2,121,(^٣),ينظر: ابن عابدين: المصدر السابق، (٤/ ٤١٦).
2,121,(^٤),ينظر: ابن عابدين: المصدر السابق، (٤/ ٤١٦).
2,121,(^٥),ينظر: القرافي: المصدر السابق، (٤/ ٢٨٠).
2,121,(^٦),بالشافعي: المصدر السابق، (٦/ ٨٧).
2,121,(^٧),القرافي: المصدر السابق، (٤/ ٢٨٠).
2,121,(^٨),تقدم تخريجه عند الضابط الثاني في المبحث الثالث من التمهيد.
2,121,(^٩),تقدم تخريجه في مستهل هذا المطلب.
2,122,(^١),"حيث تشير الدراسات إلى أن النشوة التي تعقب الجماع أو الاستمناء تؤدي إلى ارتفاع الهرمون المؤثر في إفراز الحليب عند المرضع - وهو البرولاكتين في الدم - عما كان عليه قبل الجماع، ويكون أعلى ما يكون إذا طالت مدة الجماع، أو تكرر حصول النشوة أكثر من مرة، وعلى العكس من ذلك إذا لم تصل المرأة إلى النشوة في الجماع؛ فقد وجد أنه يقلل هرمون البرولاكتين في الدم عما قبل الجماع. ينظر:
The Journal of sexual medicine: The Quality of Sexual Experience in Women Correlates with Post-Orgasmic Prolactin Surges: Results from an Experimental Prototype Study (p ١٣١٣ - ١٣١٩)."
2,122,(^٢),ينظر: ابن عابدين: المصدر السابق، (٤/ ٤١٦).
2,123,(^١),الجصاص: المصدر السابق، (٥/ ٢٧٥).
2,123,(^٢),ينظر: القرافي: المصدر السابق، (٤/ ٢٧٣).
2,123,(^٣),ينظر: الشافعي: المصدر السابق، (٦/ ٨٧).
2,123,(^٤),ينظر: النووي: المصدر السابق، (٩/ ١٨). وقيده بعض الشافعية - كالبغوي - بعدم الانقطاع، وجعلوا مدة انقطاح الحليب المبطلة للنسبة إلى الزوج الأول أربع سنوات من حين الطلاق؛ إلا أن الصحيح عندهم عدم تقييده بمدة. ينظر: النووي: المصدر السابق، (٩/ ١٨ - ١٩).
2,123,(^٥),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٢٦). شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٨٢). المرداوي: الإنصاف (٢٤/ ٢٨١). البهوتي: المصدر السابق، (١٣/ ١٠٨).
2,123,(^٦),ينظر: ابن حزم: المصدر السابق، (١٠/ ٣٠).
2,123,(^٧),ينظر: القرافي: المصدر السابق، (٤/ ٢٧٣).
2,123,(^٨),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٢٥). ينظر: شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٦١).
2,123,(^٩),الجصاص: المصدر السابق، (٥/ ٢٧٥).
2,123,(^١٠),الجصاص: المصدر السابق، (٥/ ٢٧٥). ابن عابدين: المصدر السابق، (٤/ ٤١٦).
2,123,(^١١),ينظر: القرافي: المصدر السابق، (٤/ ٢٧٣).
2,123,(^١٢),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٢٧). شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٨٣).
2,123,(^١٣),ينظر: الجصاص: المصدر السابق، (٥/ ٢٧٥).
2,124,(^١),الجصاص: المصدر السابق، (٥/ ٢٧٥).
2,124,(^٢),ينظر: القرافي: المصدر السابق، (٤/ ٢٧٣، ٢٨٠).
2,124,(^٣),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٢٦ - ٣٢٧). البهوتي: المصدر السابق، (١٣/ ١٠٨).
2,124,(^٤),ينظر: البهوتي: المصدر السابق، (١٣/ ١٠٨).
2,124,(^٥),ينظر: القرافي: المصدر السابق، (٤/ ٢٧٣).
2,124,(^٦),ينظر: القرافي: المصدر السابق، (٤/ ٢٧٣).
2,124,(^٧),ينظر: الشافعي: المصدر السابق، (٦/ ٨٧ - ٨٨). والظاهر أن الفرق بين قول الشافعي وقول أبي يوسف؛ أن الأخير ليس صريحًا في إناطة الحكم بما جرى عليه عرف النساء، بل يحتمل أن يكون الحكم لقول الأطباء، بخلاف مذهب الشافعي.
2,124,(^٨),وذكروا أن أقل مدة يحدث فيها اللبن للحمل أربعون يومًا. ينظر: النووي: المصدر السابق، (٩/ ١٩).
2,124,(^٩),ينظر: النووي: المصدر السابق، (٩/ ١٩).
2,124,(^١٠),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٢٦ - ٣٢٧). شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٨١ - ٢٨٣). المرداوي: المصدر السابق، (٢٤/ ٢٨١ - ٢٨٥).
2,124,(^١١),ابن حزم: المصدر السابق، (١٠/ ٣٠).
2,124,(^١٢),ينظر: النووي: المصدر السابق، (٩/ ١٩).
2,124,(^١٣),ينظر: الشافعي: المصدر السابق، (٦/ ٨٤).
2,124,(^١٤),ينظر: النووي: المصدر السابق، (٩/ ١٩).
2,124,(^١٥),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣١٧، ٣٢١). شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢١٤ - ٢١٥، ٢٢٣).
2,125,(^١),ينظر: القرافي: المصدر السابق، (٤/ ٢٧٢ - ٢٧٣، ٢٨٠).
2,125,(^٢),ينظر: القرافي: المصدر السابق، (٤/ ٢٧٦).
2,125,(^٣),"ينظر: الشافعي: المصدر السابق، (٦/ ٩٩). غير أنه في دراسة أجراها أحد الباحثين؛ قام فيها بتحليل الحليب الذي خرج من رجل عمره ٢٧ سنة بسبب زيادة هرمون البرولاكتين في الدم، ووجد أن معدل تركيز البروتين وسكر الحليب (اللاكتوز) والأملاح هو نفسه الموجود في حليب المرأة المرضعة ولبئها. ينظر:
Metabolism &amp; The Journal of Clinical Endocrinology: Composition of breast fluid of a man with galactorrhea and hyperprolactinaemia (p ٥٨١ - ٥٨٢)."
2,125,(^٤),شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٢٥).
2,125,(^٥),ينظر: القدوري: المصدر السابق، (ص ٢٣٢). الميداني: المصدر السابق، (٤/ ٨٦).
2,125,(^٦),الرجراجي: مناهج التحصيل (٤/ ٨٦).
2,125,(^٧),ينظر: الشافعي: المصدر السابق، (٦/ ٩٩ - ١٠٠).
2,125,(^٨),ينظر: النووي: المصدر السابق، (٩/ ٣).
2,125,(^٩),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٢٣). شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٢٤). المرداوي: المرجع السابق، (٢٤/ ٢٢٥). البهوتي: المصدر السابق، (١٣/ ٨٢).
2,125,(^١٠),ينظر: الشافعي: المصدر السابق، (٦/ ٩٩ - ١٠٠). النووي: المصدر السابق، (٩/ ٣).
2,125,(^١١),الرجراجي: المصدر السابق، (٤/ ٨٦). القرافي: المصدر السابق، (٤/ ٢٧٠).
